lineage_id,replicate1_counts,replicate2_counts,replicate1_fate,replicate2_fate,pooled_counts,pooled_fate,replicate1_total,replicate2_total,concordant,discordant,replicate1_support,replicate2_support
9dbb0e227ad70c04e0c1,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
9e013ddcfa2f265cde3c,0:0:7,0:1:4,0:0:1,0:1:4,0:1:11,0:1:11,7,5,False,True,001,011
9e1c9334dee7fc56e3c7,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
9e29e9cef05c06064b05,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
9e3cf0c4f89e3ff3d194,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
9e5e8e0083ffde0de0bf,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
9e615b039f7b3d163397,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
9e6919c6f8c0860f50b9,0:0:1,0:2:1,0:0:1,0:2:1,0:2:2,0:1:1,1,3,False,True,001,011
9e77206025bf4ac8c948,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
9effe271d7feec0b1011,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
9f39605856cc33e4023c,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
9f7424d62ed5b68eff84,4:0:0,0:2:0,1:0:0,0:1:0,4:2:0,2:1:0,4,2,False,True,100,010
9f910249662922844681,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
9fe71f99072d318ca8e1,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
9fff773cd3294ea9f9e8,1:1:7,0:2:4,1:1:7,0:1:2,1:3:11,1:3:11,9,6,False,True,111,011
a030e51eb17d10c05b87,0:0:2,0:1:0,0:0:1,0:1:0,0:1:2,0:1:2,2,1,False,True,001,010
a0632e85b5ea32830ce7,0:1:2,0:0:3,0:1:2,0:0:1,0:1:5,0:1:5,3,3,False,True,011,001
a06d038eda1f378105af,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
a0ab9b5af8132b56d4b4,1:0:0,0:1:0,1:0:0,0:1:0,1:1:0,1:1:0,1,1,False,True,100,010
a0e07f491a7a699e3599,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a179bbbd3b055f94032d,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a1864ebbc2a69be9d089,2:0:0,2:1:3,1:0:0,2:1:3,4:1:3,4:1:3,2,6,False,True,100,111
a1915b2c0fd829488db7,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
a1a6afddea93a393a6ed,1:2:0,0:3:0,1:2:0,0:1:0,1:5:0,1:5:0,3,3,False,True,110,010
a225211c71d346e95816,0:0:6,0:0:1,0:0:1,0:0:1,0:0:7,0:0:1,6,1,True,False,001,001
a23aef50dd0ec13371e7,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
a26945071ed436f2235a,0:2:0,1:2:0,0:1:0,1:2:0,1:4:0,1:4:0,2,3,False,True,010,110
a2bc948f8d5213f0d147,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a2f4e2d02040cab5d488,0:0:7,0:0:3,0:0:1,0:0:1,0:0:10,0:0:1,7,3,True,False,001,001
a31965afec09b1c7e08b,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a37e5348e68b640ec9dc,1:1:4,0:5:2,1:1:4,0:5:2,1:6:6,1:6:6,6,7,False,True,111,011
a3b00f89fe40737a708b,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
a3ffacf9739bd1112027,0:4:0,1:10:0,0:1:0,1:10:0,1:14:0,1:14:0,4,11,False,True,010,110
a4091408e4aaa9542dcf,0:1:0,1:0:2,0:1:0,1:0:2,1:1:2,1:1:2,1,3,False,True,010,101
a444f17c1523880a449f,0:2:0,0:1:0,0:1:0,0:1:0,0:3:0,0:1:0,2,1,True,False,010,010
a49697426925a3fe2364,2:10:0,0:7:0,1:5:0,0:1:0,2:17:0,2:17:0,12,7,False,True,110,010
a4a655c736ed09e26e73,0:0:1,1:0:0,0:0:1,1:0:0,1:0:1,1:0:1,1,1,False,True,001,100
a4bd289b59c4b0f2b95e,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
a513b748163607e14e3a,0:0:1,1:0:0,0:0:1,1:0:0,1:0:1,1:0:1,1,1,False,True,001,100
a5372dac5599432680fc,1:5:16,0:7:11,1:5:16,0:7:11,1:12:27,1:12:27,22,18,False,True,111,011
a5511fc611f95816f7e2,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a55e64cb577e9edd5e7d,0:1:2,0:0:2,0:1:2,0:0:1,0:1:4,0:1:4,3,2,False,True,011,001
a56ace10232cd52135f9,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
a5c116202f61a2b0e49d,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
a5f108983b71c1a83bd1,0:1:0,0:1:2,0:1:0,0:1:2,0:2:2,0:1:1,1,3,False,True,010,011
a5ff774f5d3745db2e9d,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a60a9555791f8bc31ee3,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
a61b57b31c9d57975fb7,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a62b0cc8be210344a038,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
a6518dc7e7238e34c0cb,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
a669cb8bed3d851ac0a4,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
a679cee07321a1fa2721,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a685f55689f9955d75b1,0:2:0,0:1:1,0:1:0,0:1:1,0:3:1,0:3:1,2,2,False,True,010,011
a68e4fab73c6447fe590,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a6eeaf48c19285f6f141,0:0:3,0:0:2,0:0:1,0:0:1,0:0:5,0:0:1,3,2,True,False,001,001
a7405ca4485f62bc2b77,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
a74771a0134b9258b0e3,0:0:1,0:1:2,0:0:1,0:1:2,0:1:3,0:1:3,1,3,False,True,001,011
a758ea4aba43769b2fdf,0:1:1,0:0:2,0:1:1,0:0:1,0:1:3,0:1:3,2,2,False,True,011,001
a75e9dd33abf5b4b2cfe,0:14:0,1:10:0,0:1:0,1:10:0,1:24:0,1:24:0,14,11,False,True,010,110
a78067bef8d10d0ff3b5,0:2:0,0:1:0,0:1:0,0:1:0,0:3:0,0:1:0,2,1,True,False,010,010
a7cca252d6ef683669a3,0:1:7,0:1:11,0:1:7,0:1:11,0:2:18,0:1:9,8,12,False,True,011,011
a7e372f51d656845c915,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
a806fb676e05c6641928,0:0:2,1:0:1,0:0:1,1:0:1,1:0:3,1:0:3,2,2,False,True,001,101
a81d3231b2e1d14013a9,0:0:4,1:0:0,0:0:1,1:0:0,1:0:4,1:0:4,4,1,False,True,001,100
a837f3eaa339d16e5023,0:0:1,0:0:4,0:0:1,0:0:1,0:0:5,0:0:1,1,4,True,False,001,001
a8543804478348812aee,0:2:0,1:2:1,0:1:0,1:2:1,1:4:1,1:4:1,2,4,False,True,010,111
a8abf406901d3b6a3c38,2:1:0,11:7:0,2:1:0,11:7:0,13:8:0,13:8:0,3,18,False,True,110,110
a8f86f901855c1c565d7,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
a9144ea52f6a8b0b9d5b,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a91a54535244b36b0791,0:0:3,0:1:10,0:0:1,0:1:10,0:1:13,0:1:13,3,11,False,True,001,011
a93bf8688a5c74dc14a8,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a9900bf66a8e51852bca,0:2:0,0:1:0,0:1:0,0:1:0,0:3:0,0:1:0,2,1,True,False,010,010
a990c1ef31b98a9a523a,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a9964b37c63717b5da4c,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
a9ceafd43a046b83a277,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
a9f493bbc27f727ad3ba,1:2:0,0:0:3,1:2:0,0:0:1,1:2:3,1:2:3,3,3,False,True,110,001
aa45cbe8fc9088599847,0:0:2,0:0:6,0:0:1,0:0:1,0:0:8,0:0:1,2,6,True,False,001,001
aa59aaf3520c5f612797,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
aa80e6cd9c9de0fa52ea,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
aae100e5917fe1d3863f,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
ab212868332cc1717621,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
ab2350c8be2475fe7690,0:1:0,1:1:0,0:1:0,1:1:0,1:2:0,1:2:0,1,2,False,True,010,110
ab44c79ff71f67d0a7b3,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
ab4f47b7d6e6795adad8,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
ab657cd2b446dc45bf0f,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
abb142cc2ccefe0791d2,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
ac276fbee3c77c5b034a,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
ac794cc46b6c6b292f2e,0:1:0,0:1:2,0:1:0,0:1:2,0:2:2,0:1:1,1,3,False,True,010,011
acc96830793b1b6204de,0:0:2,0:0:5,0:0:1,0:0:1,0:0:7,0:0:1,2,5,True,False,001,001
acce6e784fe18dfcebb1,0:0:8,0:0:5,0:0:1,0:0:1,0:0:13,0:0:1,8,5,True,False,001,001
acf95a5278795813b0cd,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
acfbe5dda82d1aef6f6a,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
ad0071589773dd16cdff,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
ad0d8ba1809446322b77,0:0:1,0:0:4,0:0:1,0:0:1,0:0:5,0:0:1,1,4,True,False,001,001
ad81a4bb9c04bd2b16ad,0:7:0,0:4:1,0:1:0,0:4:1,0:11:1,0:11:1,7,5,False,True,010,011
ad8bbd9f1bb7bffa05dd,1:0:0,0:1:0,1:0:0,0:1:0,1:1:0,1:1:0,1,1,False,True,100,010
ada290350d08d12287be,0:0:2,0:0:3,0:0:1,0:0:1,0:0:5,0:0:1,2,3,True,False,001,001
adcbee68de12715bdcc1,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
adfd639984b9a46369d3,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
ae5f8a9708e9ab43454d,0:0:2,0:1:0,0:0:1,0:1:0,0:1:2,0:1:2,2,1,False,True,001,010
aeece9f6d976ef2e135c,3:15:1,8:11:0,3:15:1,8:11:0,11:26:1,11:26:1,19,19,False,True,111,110
aeee8359d834d898086b,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
af081d487fc3c7014fae,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
af19c78525801dc6e612,0:0:3,0:0:3,0:0:1,0:0:1,0:0:6,0:0:1,3,3,True,False,001,001
af8245ac57cb0c8f82ff,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
af99d71e85aa7c52a63b,2:2:6,3:5:4,1:1:3,3:5:4,5:7:10,5:7:10,10,12,False,True,111,111
afbcbbe605fc951a0993,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
afdf14c265fbcaf3a3c9,1:0:4,0:2:1,1:0:4,0:2:1,1:2:5,1:2:5,5,3,False,True,101,011
b00370da2257bdf48b57,0:0:7,0:0:9,0:0:1,0:0:1,0:0:16,0:0:1,7,9,True,False,001,001
b00f291951ebe563247e,0:1:0,0:1:1,0:1:0,0:1:1,0:2:1,0:2:1,1,2,False,True,010,011
b06acc7bdd407e5293a2,0:0:3,0:0:3,0:0:1,0:0:1,0:0:6,0:0:1,3,3,True,False,001,001
b08d26e870d00ea2ed2e,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
b0c6b568f9622ffb01b8,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
b0d4acf32e0ad75033fc,0:2:0,0:3:0,0:1:0,0:1:0,0:5:0,0:1:0,2,3,True,False,010,010
b0e5da6c4f1a3c05fd08,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b0e9e98c4e3b42970dd6,3:0:0,3:2:3,1:0:0,3:2:3,6:2:3,6:2:3,3,8,False,True,100,111
b144ff5dcaf12ead8baa,0:1:4,0:1:3,0:1:4,0:1:3,0:2:7,0:2:7,5,4,False,True,011,011
b15943805b05d8e8e662,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b17d366c42e98f5d3272,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
b1b1e9d73d0911401f2b,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b2359bd35e1b32de5720,0:1:3,0:1:0,0:1:3,0:1:0,0:2:3,0:2:3,4,1,False,True,011,010
b237ccf06bb3c0426001,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
b2383aac8d08dc69dedb,0:1:11,0:1:15,0:1:11,0:1:15,0:2:26,0:1:13,12,16,False,True,011,011
b27b47df96b2107e8e45,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
b28f3e3f1afea8797302,1:0:0,2:1:0,1:0:0,2:1:0,3:1:0,3:1:0,1,3,False,True,100,110
b2a96a88c5866555dc08,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
b2cddcad1bad49750956,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
b2cf8e480aa19686d1d1,0:0:3,0:1:2,0:0:1,0:1:2,0:1:5,0:1:5,3,3,False,True,001,011
b2dc6c35eb49c59fbe99,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
b336a8a5484b192673b1,0:0:2,1:0:2,0:0:1,1:0:2,1:0:4,1:0:4,2,3,False,True,001,101
b348ab8457787ac47e73,0:0:1,0:0:4,0:0:1,0:0:1,0:0:5,0:0:1,1,4,True,False,001,001
b358010b29a7ca75c13b,0:3:0,0:1:0,0:1:0,0:1:0,0:4:0,0:1:0,3,1,True,False,010,010
b39e6c0002bb892502e2,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b3a15fbf37aacac4736c,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b3c1e8703ee3c45384d3,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b3d0758c0b46ed699ac3,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b3eb1a38981c7910efd1,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
b485caae71faf3dadb68,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
b495126c318c85a9e2dc,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b4c6c7faa19277bf1640,0:4:0,1:1:0,0:1:0,1:1:0,1:5:0,1:5:0,4,2,False,True,010,110
b4c7d4eb76dcb47a82cb,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
b50f696f2d19ce968af1,1:0:1,0:0:1,1:0:1,0:0:1,1:0:2,1:0:2,2,1,False,True,101,001
b5782b5fa39b96c03d7b,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b58680eb1a40cc9ba35d,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b5a477b5e56ca2812c70,1:14:0,9:11:0,1:14:0,9:11:0,10:25:0,2:5:0,15,20,False,True,110,110
b5b16232ae2dd7925610,0:0:2,0:1:0,0:0:1,0:1:0,0:1:2,0:1:2,2,1,False,True,001,010
b658896a303fb237d8fb,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
b669bee60b4e34f8f0c8,0:0:2,0:0:4,0:0:1,0:0:1,0:0:6,0:0:1,2,4,True,False,001,001
b6aba6cb6542302d39a1,0:1:0,1:1:0,0:1:0,1:1:0,1:2:0,1:2:0,1,2,False,True,010,110
b6dca0954ac0b1924bf5,0:3:0,0:5:0,0:1:0,0:1:0,0:8:0,0:1:0,3,5,True,False,010,010
b6f878f962ccee34047c,0:2:0,0:1:0,0:1:0,0:1:0,0:3:0,0:1:0,2,1,True,False,010,010
b700be5970d91902d5d3,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
b721816753aaa509f675,0:3:0,1:9:0,0:1:0,1:9:0,1:12:0,1:12:0,3,10,False,True,010,110
b751c45997c206719d08,0:1:0,0:0:2,0:1:0,0:0:1,0:1:2,0:1:2,1,2,False,True,010,001
b75c3830b9b59a86748c,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
b774a414ca29e49bc6e8,0:3:0,2:0:0,0:1:0,1:0:0,2:3:0,2:3:0,3,2,False,True,010,100
b79182c1c7678132362a,0:0:2,1:0:2,0:0:1,1:0:2,1:0:4,1:0:4,2,3,False,True,001,101
b7a68a666fe9f7b463ad,0:0:4,0:0:2,0:0:1,0:0:1,0:0:6,0:0:1,4,2,True,False,001,001
b7cd1b9f5812eeb423b7,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
b7e2e2f50d14c1032a9b,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
b80bb06c17922e195fff,0:0:2,0:0:3,0:0:1,0:0:1,0:0:5,0:0:1,2,3,True,False,001,001
b83646b665766d5f06e6,0:1:0,0:3:0,0:1:0,0:1:0,0:4:0,0:1:0,1,3,True,False,010,010
b86f046d830db1bbe362,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
b87211f9675b74d2772f,0:3:0,0:2:0,0:1:0,0:1:0,0:5:0,0:1:0,3,2,True,False,010,010
b8de21a88e6ee9e2ad73,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
b8e305a7e7ca68315ea9,0:0:2,0:2:3,0:0:1,0:2:3,0:2:5,0:2:5,2,5,False,True,001,011
b8e5146cdca627ccf243,0:0:4,0:1:2,0:0:1,0:1:2,0:1:6,0:1:6,4,3,False,True,001,011
b93521cecf4e1889b64b,2:17:1,4:25:0,2:17:1,4:25:0,6:42:1,6:42:1,20,29,False,True,111,110
b977df7b9bdf14fce9f2,1:4:1,0:3:1,1:4:1,0:3:1,1:7:2,1:7:2,6,4,False,True,111,011
b996778c8603dd102651,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
b9d13b6ca72f7a59a592,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
b9d195fdb9d92eac64a3,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
b9e9f40d96ced1d903d5,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
b9f3a85e40cb1e51e8c0,0:0:1,0:1:2,0:0:1,0:1:2,0:1:3,0:1:3,1,3,False,True,001,011
b9f4ac3e9c0262c0d6d1,0:0:4,0:1:10,0:0:1,0:1:10,0:1:14,0:1:14,4,11,False,True,001,011
ba00cbad7a95344478f4,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
ba043b816d95809f173e,0:2:3,0:1:1,0:2:3,0:1:1,0:3:4,0:3:4,5,2,False,True,011,011
ba154430ea3bcd28ffa6,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
ba859fa654d487a351c6,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
baae5147497f6536c0df,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
badd55e0487502eebb64,0:0:10,1:1:8,0:0:1,1:1:8,1:1:18,1:1:18,10,10,False,True,001,111
baf3787ceff2cf521235,0:4:4,0:2:7,0:1:1,0:2:7,0:6:11,0:6:11,8,9,False,True,011,011
baf3c7f495a2091c6652,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
bb337ab1f45f54de053b,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
bb4287458f60677467a2,0:0:1,0:0:4,0:0:1,0:0:1,0:0:5,0:0:1,1,4,True,False,001,001
bb46ecf243cccd6cf098,8:3:1,9:1:2,8:3:1,9:1:2,17:4:3,17:4:3,12,12,False,True,111,111
bb5a762052d1899e5f80,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
bb993450adf922d38f81,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
bbafb9203db68d820282,0:3:0,1:1:0,0:1:0,1:1:0,1:4:0,1:4:0,3,2,False,True,010,110
bbd6220a33d3a107a3fd,0:0:10,0:1:4,0:0:1,0:1:4,0:1:14,0:1:14,10,5,False,True,001,011
bbdb39d556ca661a5a05,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
bbe5a47f0669c625dde5,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
bbeb663ab231ab645c0a,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
bbf85f30686b36c10bf2,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
bc36218bc0434a5074b1,1:3:0,0:2:0,1:3:0,0:1:0,1:5:0,1:5:0,4,2,False,True,110,010
bc44454021c0b0f43518,0:0:2,0:2:3,0:0:1,0:2:3,0:2:5,0:2:5,2,5,False,True,001,011
bc4b48454e39e6cca202,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
bca706b3365b339e30b7,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
bcd93dc27f2df217b038,0:0:2,0:0:3,0:0:1,0:0:1,0:0:5,0:0:1,2,3,True,False,001,001
bd374e4921f0ce407e77,0:0:1,1:0:0,0:0:1,1:0:0,1:0:1,1:0:1,1,1,False,True,001,100
bd88f33235ca13c0ab4b,0:1:0,0:0:2,0:1:0,0:0:1,0:1:2,0:1:2,1,2,False,True,010,001
bdaf593f855e745fd218,0:11:0,0:8:0,0:1:0,0:1:0,0:19:0,0:1:0,11,8,True,False,010,010
bdfad0e2335bdc291d45,0:1:1,0:0:1,0:1:1,0:0:1,0:1:2,0:1:2,2,1,False,True,011,001
be1f8c570e43d919efb5,1:0:2,0:0:1,1:0:2,0:0:1,1:0:3,1:0:3,3,1,False,True,101,001
be6727250f4c613c75fd,0:0:2,0:0:5,0:0:1,0:0:1,0:0:7,0:0:1,2,5,True,False,001,001
be80273f3e383cc61753,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
be9927dd819cdf6a1c84,1:7:3,2:8:9,1:7:3,2:8:9,3:15:12,1:5:4,11,19,False,True,111,111
bea4798e35ba4bd2b94f,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
beb5956837e4e493aa68,1:0:0,0:2:0,1:0:0,0:1:0,1:2:0,1:2:0,1,2,False,True,100,010
bf4658b5f4efa3841b4e,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
bf4c5d9bd24255ff4cf5,2:3:0,3:3:0,2:3:0,1:1:0,5:6:0,5:6:0,5,6,False,True,110,110
bf5c0c0f247db0a13660,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
bfa0a2b758d529d1878f,0:1:5,0:0:5,0:1:5,0:0:1,0:1:10,0:1:10,6,5,False,True,011,001
bfabe48fe92b709ac61a,0:3:0,0:2:0,0:1:0,0:1:0,0:5:0,0:1:0,3,2,True,False,010,010
bfba7f924e7ca37359d0,0:1:2,0:0:4,0:1:2,0:0:1,0:1:6,0:1:6,3,4,False,True,011,001
bfd6f17757da3d3e404e,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
bfe08654d0ab3978cdd1,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
c001a80f5a86ca1b5214,1:3:1,1:8:1,1:3:1,1:8:1,2:11:2,2:11:2,5,10,False,True,111,111
c02464c19b034ad1b02c,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
c03fe3521a8b830396b4,3:1:1,5:1:0,3:1:1,5:1:0,8:2:1,8:2:1,5,6,False,True,111,110
c0a43079f12874567e40,0:1:11,0:2:9,0:1:11,0:2:9,0:3:20,0:3:20,12,11,False,True,011,011
c0c40eab6a4d1bd11ce0,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
