classResolutionArea,pairDiscriminationArea,lineagePersistenceArea,giantHalfDepth,giantQuarterDepth,iteration,criticalSupportCount
107.55263157894757,109.8285157337789,69.46322580645156,1,2,434,16
107.49473684210548,109.83174603174604,69.01354838709675,1,2,435,18
107.66315789473707,109.87206906154275,69.47096774193544,1,2,436,17
107.59473684210555,109.82305764411028,68.68129032258068,1,2,437,20
107.58421052631604,109.78624338624341,68.26129032258063,1,2,438,18
107.61052631578957,109.88064605959349,69.64258064516126,1,2,439,18
107.55789473684221,109.87078808131446,69.6548387096774,1,2,440,17
107.57368421052652,109.80356446672239,69.2387096774193,1,2,441,19
107.64210526315811,109.89423558897244,70.1051612903226,1,1,442,15
107.52631578947387,109.87524366471739,69.24451612903222,1,2,443,17
107.53157894736864,109.90543024227237,70.38258064516128,1,2,444,17
107.72105263157916,109.83202450570876,68.56322580645154,1,2,445,16
107.49473684210548,109.82756892230576,68.95161290322581,1,2,446,18
107.51578947368444,109.79788359788361,68.52516129032256,1,2,447,17
107.64210526315804,109.83876357560574,69.02580645161295,1,2,448,18
107.63157894736862,109.83692564745199,69.67096774193544,1,2,449,17
107.6736842105265,109.82545252018942,68.53032258064509,1,2,450,17
107.60000000000025,109.86115288220553,68.90064516129029,1,2,451,19
107.60000000000026,109.89484823169035,69.45612903225808,1,1,452,20
107.66315789473697,109.89262043998887,70.6,1,2,453,17
107.62105263157918,109.83068783068784,69.19999999999999,1,2,454,18
107.62631578947382,109.82779170147597,69.19290322580653,1,2,455,17
107.59473684210539,109.85068226120862,70.318064516129,1,2,456,16
107.60526315789485,109.82690058479538,68.88064516129025,1,2,457,17
107.60526315789492,109.885992759677,69.36193548387088,1,2,458,17
107.55263157894748,109.83842940685051,69.35290322580644,1,2,459,17
107.44736842105269,109.9077137287664,71.26193548387097,1,2,460,18
107.62105263157919,109.88304093567251,69.25096774193548,1,2,461,18
107.6947368421055,109.85463659147874,69.174193548387,1,2,462,19
107.48947368421067,109.84349763297135,70.52903225806453,1,2,463,17
107.65263157894762,109.88281815650238,69.04451612903232,1,2,464,19
107.57368421052657,109.89746588693957,69.90000000000002,1,2,465,17
107.54210526315805,109.8373712057923,69.39161290322578,1,2,466,17
107.63157894736867,109.8502367028683,69.06516129032258,1,2,467,16
107.5105263157896,109.79030910609862,69.3612903225807,1,2,468,18
107.54736842105288,109.84923419660264,68.07419354838713,1,2,469,19
107.55263157894747,109.8213868003342,70.39161290322572,1,2,470,19
107.55789473684234,109.97727652464496,69.43096774193532,1,2,471,18
107.65263157894752,109.83670286828186,68.77677419354839,1,2,472,15
107.56842105263173,109.8766360345308,70.19548387096785,1,2,473,17
107.58421052631599,109.86265664160405,69.48516129032262,1,2,474,18
107.41052631578965,109.85519353940408,69.99935483870972,1,2,475,19
107.58421052631593,109.85675299359512,68.8709677419354,1,2,476,17
107.45263157894752,109.8864383180173,70.15225806451613,1,2,477,17
107.56842105263176,109.85218602060709,69.7070967741936,1,2,478,18
107.57368421052645,109.82957393483714,69.29225806451605,1,2,479,18
107.56842105263169,109.84789752158177,70.63741935483873,1,1,480,17
107.63157894736867,109.85742133110556,69.17225806451607,1,2,481,16
107.48421052631603,109.8149262043999,69.07483870967751,1,2,482,18
107.49473684210548,109.81108326371485,69.50709677419354,1,2,483,19
107.65789473684228,109.87023113338907,69.72322580645161,1,2,484,18
107.54210526315815,109.88192703982178,69.20387096774193,1,2,485,20
107.4894736842107,109.88170426065165,70.35096774193562,1,2,486,19
107.60000000000028,109.87557783347258,69.66580645161288,1,2,487,17
107.47368421052657,109.79337231968812,69.58451612903218,1,2,488,18
107.63684210526334,109.82283486494016,69.17870967741936,1,2,489,17
107.54736842105284,109.8046783625731,69.26451612903226,1,2,490,17
107.5789473684213,109.85480367585633,68.52258064516133,1,2,491,20
107.46315789473704,109.846783625731,69.5458064516129,1,2,492,16
107.52631578947384,109.80462266778062,68.46322580645172,1,2,493,18
107.57368421052647,109.79894179894184,69.57935483870972,1,2,494,18
107.584210526316,109.84266221108328,68.64387096774183,1,2,495,18
107.52105263157912,109.8204956836536,68.78193548387098,1,2,496,19
107.58947368421069,109.82133110554166,69.67096774193553,1,2,497,17
107.66315789473698,109.83091060985802,69.95999999999994,1,2,498,18
107.6526315789475,109.83141186299086,69.48645161290328,1,2,499,18
107.61052631578973,109.86143135616821,68.38451612903218,1,2,500,18
107.57368421052657,109.88164856585911,68.67870967741935,1,2,501,19
107.52631578947388,109.81988304093571,68.52838709677411,1,2,502,19
107.62631578947394,109.84928989139514,69.53612903225797,1,2,503,17
107.65789473684222,109.85446950710113,69.6651612903226,1,2,504,17
107.44210526315808,109.816597048176,69.6270967741936,1,2,505,17
107.63157894736858,109.83620161514902,69.90322580645163,1,2,506,18
107.62105263157915,109.82478418267895,68.09354838709669,1,2,507,18
107.64736842105287,109.86811473127263,69.6941935483872,1,2,508,15
107.66842105263181,109.88699526594266,69.26838709677415,1,2,509,17
107.58947368421069,109.82344750765807,69.21741935483855,1,2,510,18
107.52105263157908,109.83486494012813,70.10774193548394,1,1,511,19
107.6157894736845,109.81013645224171,68.88258064516124,1,2,512,19
107.65789473684238,109.83982177666388,69.00645161290332,1,1,513,19
107.58421052631589,109.82400445558343,69.96193548387095,1,2,514,17
107.66315789473713,109.8333611807296,68.92838709677427,1,2,515,17
107.5789473684212,109.90504037872462,70.35741935483868,1,2,516,17
107.5631578947371,109.87624617098301,69.07096774193553,1,2,517,19
107.42105263157909,109.84773043720415,70.19612903225826,1,2,518,18
107.52631578947391,109.82667780562518,68.8709677419355,1,2,519,18
107.51052631578972,109.83820662768031,69.42838709677419,1,2,520,20
107.60000000000025,109.8565859092175,69.08838709677423,1,2,521,17
107.54210526315809,109.82545252018937,69.51677419354839,1,2,522,17
107.48421052631606,109.8312447786132,69.17225806451616,1,2,523,16
107.62631578947386,109.85797827903095,68.82193548387085,1,2,524,18
107.47368421052654,109.8015037593985,68.64774193548394,1,2,525,17
107.55789473684231,109.80662768031189,69.22967741935484,1,2,526,17
107.58947368421065,109.87658033973828,69.2819354838709,1,2,527,17
107.55789473684226,109.89122807017547,69.67483870967735,1,2,528,15
107.55263157894761,109.86644388749652,69.39612903225806,1,2,529,18
107.45789473684223,109.83959899749377,69.09999999999992,1,2,530,18
107.65263157894763,109.85608465608468,68.73419354838703,1,2,531,18
107.52105263157917,109.81977165135059,69.29419354838699,1,2,532,16
107.75263157894751,109.856530214425,69.93419354838703,1,2,533,16
107.52631578947397,109.82962962962962,68.82129032258058,1,2,534,18
107.62105263157918,109.83458646616545,68.49741935483873,1,2,535,18
107.58947368421062,109.89668615984411,69.79354838709659,1,2,536,18
107.57894736842131,109.8514619883041,69.50193548387094,1,2,537,17
107.51052631578956,109.82729044834312,70.14258064516133,1,2,538,18
107.60526315789487,109.81125034809249,70.17419354838702,1,2,539,18
107.61578947368447,109.83319409635199,69.12516129032254,1,2,540,16
107.55263157894763,109.78680033416876,68.97419354838713,1,2,541,18
107.71578947368445,109.82261208577,68.79612903225811,1,2,542,16
107.68947368421077,109.87585630743527,68.53161290322586,1,2,543,17
107.69473684210551,109.88576998050685,68.94903225806446,1,1,544,18
107.55789473684223,109.81297688666116,69.10645161290326,1,2,545,17
107.59473684210553,109.84093567251463,68.5483870967741,1,2,546,18
107.41578947368444,109.78368142578671,69.4980645161292,1,2,547,18
107.61578947368433,109.86861598440551,69.36903225806444,1,2,548,18
107.53684210526328,109.87296017822338,69.86516129032242,1,2,549,18
107.60526315789483,109.83185742133116,70.31999999999988,1,1,550,16
107.53684210526333,109.87864104706212,70.86903225806445,1,2,551,18
107.58421052631608,109.83285992759676,68.56387096774185,1,2,552,19
107.60000000000008,109.86705653021447,69.79419354838706,1,1,553,17
107.47368421052647,109.84962406015042,69.82000000000001,1,2,554,19
107.57894736842123,109.82467279309388,69.20903225806458,1,2,555,18
107.50526315789487,109.87323865218605,70.19419354838716,1,2,556,19
107.50526315789496,109.83308270676693,68.89677419354844,1,2,557,18
107.67368421052657,109.81503759398497,68.60580645161292,1,2,558,16
107.56315789473703,109.82478418267895,69.38129032258057,1,2,559,18
107.66315789473703,109.80206070732392,68.20645161290327,1,2,560,16
107.55789473684224,109.83425229741022,69.56709677419346,1,2,561,17
107.73684210526336,109.82717905875806,68.38645161290333,1,2,562,16
107.584210526316,109.8710665552771,70.25419354838705,1,2,563,18
107.56315789473706,109.85407964355335,69.98193548387093,1,2,564,17
107.65789473684228,109.81943748259543,69.27419354838713,1,2,565,15
107.56842105263173,109.83469785575052,68.78000000000009,1,2,566,16
107.4421052631581,109.78240044555837,69.02967741935485,1,2,567,18
107.60000000000022,109.85859092174883,69.91935483870971,1,2,568,16
107.61578947368439,109.87713728766364,69.08129032258059,1,1,569,17
107.70526315789488,109.89195210247846,70.23225806451615,1,1,570,16
107.65789473684241,109.85029239766081,68.68838709677422,1,2,571,18
107.66842105263174,109.91668059036482,70.88451612903222,1,1,572,17
107.51052631578955,109.80902255639101,70.21290322580658,1,2,573,17
107.56315789473697,109.86338067390703,69.8245161290323,1,2,574,19
107.59473684210539,109.95410749094962,69.99935483870969,1,2,575,17
107.62631578947385,109.88760790866058,69.2025806451614,1,2,576,18
107.63157894736864,109.87736006683375,70.08774193548383,1,2,577,17
107.55789473684227,109.8399888610415,69.50129032258066,1,2,578,17
107.63684210526331,109.87663603453079,69.97612903225821,1,1,579,17
107.62631578947384,109.86638819270404,68.96645161290316,1,2,580,15
107.58421052631604,109.8448343079922,69.2270967741935,1,2,581,17
107.61052631578973,109.86549707602339,69.91677419354843,1,1,582,18
107.54736842105282,109.83146755778337,69.16645161290336,1,2,583,17
107.6736842105266,109.90108604845447,69.33548387096769,1,2,584,17
107.54210526315796,109.81743247006412,69.27225806451614,1,2,585,18
107.5736842105266,109.87891952102478,69.13354838709675,1,2,586,20
107.60526315789495,109.85898078529662,69.11354838709684,1,2,587,18
107.6473684210528,109.87463102199948,69.6974193548388,1,1,588,18
107.61052631578958,109.92737399053193,69.607741935484,1,2,589,16
107.52105263157905,109.81654135338349,70.16129032258054,1,2,590,17
107.51052631578953,109.86934001670853,70.04193548387079,1,2,591,18
107.78421052631609,109.91723753829017,69.46064516129029,1,1,592,19
107.58421052631607,109.82678919521025,68.8587096774193,1,2,593,16
107.61578947368442,109.88309663046508,69.17290322580635,1,1,594,15
107.66315789473704,109.88994708994713,69.09161290322571,1,1,595,18
107.54736842105284,109.79159008632693,69.0864516129032,1,2,596,20
107.54210526315809,109.83024227234756,69.13548387096768,1,2,597,17
107.54736842105272,109.85252018936237,69.25354838709666,1,2,598,17
107.6368421052633,109.87218045112786,69.48193548387104,1,2,599,18
107.67894736842128,109.88309663046505,69.46709677419351,1,2,600,17
107.68947368421067,109.91183514341414,69.78451612903218,1,1,601,15
107.61578947368436,109.85396825396829,69.56064516129032,1,2,602,16
107.56315789473705,109.84221665274302,69.90516129032274,1,2,603,15
107.6789473684212,109.87379560011145,69.48322580645173,1,2,604,18
107.64736842105287,109.86672236145922,69.48129032258053,1,1,605,17
107.68421052631606,109.92447786131999,69.13032258064521,1,1,606,17
107.55789473684227,109.83937621832364,68.94387096774199,1,2,607,19
107.52105263157914,109.82255639097745,68.8690322580646,1,2,608,19
107.52105263157915,109.86026176552492,68.99870967741944,1,2,609,17
107.56315789473713,109.80579225842384,68.48645161290315,1,2,610,14
107.62105263157908,109.85981620718468,69.95161290322577,1,2,611,17
107.55263157894757,109.88927875243665,69.55548387096768,1,2,612,19
107.70000000000027,109.86560846560846,69.5948387096774,1,2,613,16
107.60526315789494,109.83425229741022,69.1587096774194,1,2,614,18
107.56315789473703,109.84956836535787,69.06387096774203,1,2,615,17
107.72631578947387,109.86416040100254,69.90774193548381,1,2,616,17
107.66842105263184,109.85508214981901,68.63483870967738,1,2,617,17
107.56315789473706,109.80506822612088,68.65870967741928,1,2,618,16
107.62105263157919,109.83614592035644,69.6799999999999,1,2,619,16
107.5631578947371,109.9024784182679,70.05290322580653,1,2,620,18
107.67894736842123,109.84394319131165,69.203870967742,1,2,621,16
107.60526315789485,109.84979114452806,69.02258064516128,1,2,622,17
107.63157894736874,109.89585073795598,69.1006451612903,1,2,623,17
107.60526315789487,109.89128376496802,69.84387096774198,1,2,624,17
107.62631578947385,109.82005012531333,69.3077419354838,1,2,625,17
107.58421052631591,109.80874408242835,69.11032258064502,1,2,626,19
107.5368421052633,109.84561403508775,69.93419354838701,1,2,627,17
107.73157894736869,109.85452520189362,68.70387096774196,1,2,628,18
107.59473684210542,109.86794764689505,70.04709677419359,1,2,629,16
107.60526315789495,109.81843497632973,69.90129032258075,1,2,630,17
107.6210526315792,109.8695627958786,69.20580645161286,1,2,631,17
107.64736842105289,109.83040935672517,68.18258064516137,1,2,632,18
107.67368421052653,109.8072960178224,68.1058064516129,1,2,633,16
107.6105263157897,109.88872180451128,69.95419354838715,1,1,634,17
107.55789473684223,109.8903369534949,69.5806451612903,1,2,635,15
107.63157894736855,109.86382623224732,70.18322580645162,1,2,636,15
107.50526315789487,109.79832915622394,68.63870967741944,1,2,637,18
107.69473684210544,109.8882205513785,69.2109677419355,1,1,638,17
107.52631578947376,109.84917850181013,70.58129032258061,1,2,639,18
107.51052631578973,109.79654692286272,68.7612903225806,1,2,640,17
107.72105263157921,109.83419660261767,67.89419354838704,1,2,641,15
107.40000000000002,109.83319409635206,69.61290322580656,1,2,642,20
107.60000000000018,109.85703146755782,69.98516129032265,1,2,643,17
107.58421052631608,109.84360902255638,68.63419354838713,1,2,644,18
107.60000000000022,109.84784182678919,69.40064516129024,1,2,645,19
107.64736842105275,109.89473684210535,69.78774193548387,1,2,646,17
107.60526315789498,109.82706766917293,69.59483870967755,1,2,647,16
107.55789473684236,109.84990253411306,68.9703225806451,1,2,648,18
107.48421052631608,109.81737677527151,68.99935483870964,1,2,649,18
107.46842105263171,109.80852130325817,70.05225806451627,1,2,650,18
107.57368421052651,109.80495683653582,69.25548387096764,1,2,651,17
107.52631578947384,109.8115845168477,69.15935483870979,1,2,652,16
107.61052631578957,109.82812587023122,69.18580645161275,1,2,653,18
107.60000000000016,109.81832358674467,69.28064516129021,1,2,654,18
107.66315789473715,109.82879420774157,69.46967741935484,1,2,655,15
107.54736842105284,109.85073795600114,70.21935483870966,1,2,656,17
107.60000000000014,109.87390698969652,69.87612903225804,1,2,657,18
107.61052631578973,109.84177109440269,69.24516129032249,1,1,658,17
107.55263157894753,109.86176552492346,69.62903225806458,1,2,659,18
107.71052631578978,109.87357282094123,69.72258064516126,1,2,660,16
107.48421052631596,109.83614592035646,69.82322580645155,1,2,661,17
107.51052631578968,109.8306321358953,69.61741935483866,1,2,662,17
107.63684210526344,109.84177109440266,69.59290322580641,1,2,663,17
107.70526315789488,109.82261208577003,69.3929032258065,1,2,664,18
107.51578947368431,109.85263157894741,70.9516129032258,1,2,665,16
107.52631578947388,109.88838763575609,70.25999999999996,1,2,666,17
107.65263157894765,109.82706766917292,69.12838709677425,1,2,667,18
107.60000000000022,109.85469228627124,69.56903225806444,1,2,668,17
107.58947368421073,109.85079365079366,69.56193548387093,1,2,669,16
107.46315789473692,109.8529100529101,71.45483870967739,1,2,670,17
107.6052631578949,109.88031189083821,70.31483870967749,1,2,671,17
107.6210526315791,109.87390698969651,69.6096774193549,1,2,672,17
107.6052631578949,109.86644388749654,69.6245161290322,1,2,673,17
107.58421052631596,109.88248398774716,69.72709677419353,1,2,674,15
107.60526315789492,109.8878306878307,70.1070967741936,1,2,675,16
107.5631578947371,109.85279866332498,69.07354838709665,1,2,676,16
107.58947368421066,109.82055137844617,68.82709677419349,1,2,677,14
107.52105263157907,109.79693678641051,69.4083870967742,1,2,678,17
107.54736842105284,109.87825118351435,69.63806451612892,1,2,679,16
107.67368421052639,109.87362851573388,69.46967741935495,1,2,680,19
107.77368421052653,109.84099136730721,68.43096774193558,1,2,681,18
107.65789473684231,109.83018657755504,68.52064516129032,1,2,682,16
107.50526315789502,109.83324979114454,69.43096774193558,1,2,683,18
107.64210526315816,109.803007518797,68.35225806451608,1,2,684,16
107.57894736842127,109.84979114452798,69.5890322580646,1,2,685,16
107.58421052631593,109.87073238652192,69.60903225806453,1,2,686,16
107.55263157894763,109.8172096908939,68.70000000000006,1,2,687,17
107.58947368421072,109.89195210247844,69.34709677419349,1,2,688,17
107.49473684210538,109.8076301865776,69.16709677419362,1,2,689,16
107.53157894736857,109.80395433027014,69.30516129032264,1,2,690,17
107.71052631578964,109.89250905040385,69.47612903225809,1,2,691,15
107.47894736842132,109.83815093288779,68.75548387096774,1,2,692,18
107.63157894736861,109.90292397660822,69.14387096774199,1,2,693,17
107.6526315789475,109.88526872737403,70.04258064516142,1,2,694,18
107.53684210526339,109.7940963519911,68.79548387096762,1,2,695,19
107.54210526315809,109.82996379838491,68.64709677419357,1,2,696,19
107.60000000000022,109.85307713728767,69.41741935483869,1,2,697,17
107.6736842105266,109.8487886382623,68.78838709677429,1,2,698,17
107.55789473684239,109.81247563352827,68.28774193548382,1,2,699,18
107.58947368421076,109.88521303258145,69.674193548387,1,2,700,17
107.58421052631597,109.80807574491786,69.96064516129039,1,2,701,16
107.53684210526328,109.83130047340576,69.62322580645157,1,2,702,18
107.58947368421077,109.82227791701476,69.47612903225804,1,2,703,18
107.71578947368437,109.9007518796993,69.16258064516126,1,2,704,15
107.60526315789501,109.89696463380675,70.29741935483862,1,2,705,17
107.65263157894756,109.82768031189086,69.40645161290318,1,1,706,17
107.56842105263172,109.8363130047341,69.98258064516138,1,2,707,17
107.5526315789475,109.87468671679201,69.43806451612906,1,2,708,17
107.60000000000021,109.85692007797273,69.33870967741919,1,2,709,19
107.59473684210552,109.84338624338623,70.48774193548377,1,2,710,16
107.58421052631604,109.84984683932052,69.31677419354831,1,2,711,17
107.71052631578969,109.88331940963523,69.24580645161295,1,2,712,18
107.51052631578975,109.81397939292677,69.39806451612893,1,2,713,19
107.53684210526339,109.88276246170983,69.58645161290319,1,2,714,19
107.50000000000023,109.8377053745475,69.71548387096769,1,2,715,17
107.5736842105265,109.8387635756057,69.05741935483876,1,2,716,18
107.6105263157896,109.87529935950995,69.33032258064516,1,2,717,16
107.53157894736859,109.82823725981623,69.5922580645161,1,2,718,18
107.6421052631581,109.87552213868005,69.16129032258068,1,2,719,16
107.55263157894764,109.87691450849346,68.50064516129036,1,2,720,19
107.40526315789491,109.84433305485939,69.79612903225815,1,2,721,16
107.56315789473703,109.84934558618771,70.40064516129026,1,2,722,17
107.60526315789488,109.93539404065726,69.29741935483864,1,2,723,18
107.56315789473705,109.83586744639376,70.2825806451613,1,2,724,16
107.68421052631601,109.8343636869953,69.06129032258056,1,2,725,18
107.55789473684236,109.84550264550265,68.96516129032261,1,2,726,16
107.59473684210545,109.82573099415208,69.20774193548382,1,2,727,17
107.70000000000022,109.84689501531612,68.06774193548394,1,2,728,19
107.58947368421065,109.87396268448903,69.93483870967745,1,2,729,19
107.65789473684237,109.87451963241436,69.23225806451606,1,2,730,16
107.57894736842125,109.90119743803955,70.0232258064516,1,2,731,17
107.69473684210548,109.84422166527433,68.87032258064518,1,2,732,16
107.60526315789488,109.80924533556116,69.27548387096772,1,2,733,18
107.45263157894753,109.8168755221387,69.36064516129032,1,2,734,18
107.60000000000015,109.79660261765531,68.79999999999988,1,2,735,17
107.44210526315808,109.82829295460876,69.74774193548396,1,2,736,18
107.52631578947395,109.85558340295186,70.30903225806446,1,1,737,17
107.47894736842122,109.87424115845171,70.01483870967726,1,2,738,19
107.55789473684233,109.8869395711501,69.5245161290322,1,2,739,17
107.62105263157905,109.82500696184913,70.14451612903227,1,2,740,17
107.53157894736859,109.86115288220556,69.68193548387089,1,2,741,18
107.55789473684229,109.87568922305766,69.1103225806451,1,2,742,17
107.65263157894753,109.8404901141744,67.88709677419354,1,2,743,19
107.74210526315808,109.86003898635481,70.21612903225807,1,1,744,15
107.55789473684229,109.86744639376221,69.35032258064517,1,2,745,19
107.61052631578958,109.89256474519638,70.21225806451619,1,1,746,17
107.5473684210528,109.83308270676693,69.8645161290322,1,2,747,17
107.58947368421072,109.8629351155667,70.16903225806446,1,2,748,18
107.59473684210552,109.85318852687274,69.48709677419362,1,2,749,15
107.5368421052634,109.83297131718184,69.95290322580647,1,2,750,18
107.5947368421055,109.87234753550543,69.65161290322578,1,2,751,16
107.52105263157917,109.79754942912838,68.90709677419369,1,2,752,17
107.71052631578964,109.91038707880818,69.54903225806439,1,2,753,17
107.61052631578974,109.85881370091897,68.830322580645,1,1,754,18
107.62631578947395,109.80445558340297,68.50903225806458,1,2,755,17
107.61052631578973,109.81988304093566,69.66064516129039,1,2,756,20
107.52105263157917,109.82829295460877,69.87096774193543,1,2,757,18
107.605263157895,109.81960456697298,68.88451612903229,1,1,758,19
107.68421052631597,109.84422166527435,69.29419354838706,1,2,759,18
107.55263157894755,109.83464216095798,68.86774193548382,1,2,760,16
107.56842105263178,109.85419103313842,70.33290322580646,1,1,761,17
107.53684210526343,109.81492620439991,70.48387096774204,1,2,762,15
107.55263157894755,109.88716235032027,69.28451612903227,1,2,763,18
107.61052631578966,109.81403508771933,68.66774193548392,1,2,764,17
107.63684210526345,109.88331940963519,68.86838709677416,1,2,765,18
107.45263157894765,109.80200501253135,69.48645161290324,1,2,766,18
107.60526315789497,109.83096630465056,67.98580645161296,1,2,767,18
107.54736842105287,109.84639376218325,68.38064516129032,1,2,768,18
107.56315789473703,109.85413533834587,70.21032258064503,1,2,769,16
107.50526315789494,109.82929546087442,69.04709677419358,1,2,770,15
107.61052631578966,109.85391255917574,69.18064516129034,1,2,771,17
107.52105263157915,109.85742133110557,71.02129032258046,1,2,772,17
107.61578947368447,109.82238930659983,68.89161290322583,1,2,773,17
107.56315789473705,109.81241993873576,68.65870967741931,1,2,774,17
107.61578947368442,109.80818713450297,68.56838709677417,1,2,775,20
107.64210526315803,109.83163464216102,69.16709677419364,1,2,776,18
107.51578947368446,109.80679476468953,69.79032258064511,1,2,777,16
107.55263157894753,109.93060428849907,69.86193548387095,1,2,778,19
107.63157894736865,109.84800891116681,69.25096774193545,1,2,779,18
107.62105263157908,109.87034252297413,69.91677419354838,1,1,780,18
107.58421052631607,109.8766917293233,69.04322580645164,1,2,781,18
107.55263157894764,109.84717348927875,68.91612903225816,1,2,782,18
107.53684210526325,109.88482316903375,69.92193548387105,1,2,783,17
107.63684210526327,109.84266221108331,69.51419354838707,1,2,784,16
107.46315789473711,109.85914786967417,68.7851612903226,1,2,785,20
107.57894736842127,109.81275410749097,69.05806451612901,1,2,786,16
107.61578947368447,109.88538011695907,68.95225806451614,1,2,787,17
107.47894736842123,109.9027568922306,70.07548387096779,1,2,788,20
107.54736842105282,109.79866332497913,69.21161290322583,1,2,789,16
107.52631578947391,109.79955444165971,69.39806451612901,1,2,790,17
107.67894736842128,109.88426622110835,69.51354838709685,1,2,791,15
107.53157894736863,109.86750208855474,69.11935483870967,1,2,792,18
107.55263157894755,109.81403508771933,68.96709677419342,1,2,793,16
107.6263157894739,109.91049846839321,69.35612903225807,1,2,794,18
107.6263157894738,109.81459203564474,69.54451612903242,1,2,795,19
107.54210526315818,109.87251461988303,68.47225806451605,1,2,796,18
107.65263157894749,109.89067112225013,68.9496774193548,1,2,797,18
107.53157894736856,109.95700362016153,70.15354838709665,1,2,798,19
107.43157894736866,109.84566972988026,69.43677419354835,1,2,799,20
107.62631578947392,109.80278473962684,69.70709677419359,1,2,800,16
107.53157894736859,109.79821776663884,69.43032258064515,1,2,801,17
107.68421052631598,109.89150654413818,69.2251612903227,1,1,802,17
107.69473684210547,109.86304650515181,68.99161290322584,1,2,803,15
107.60000000000015,109.87925368978003,70.49677419354839,1,2,804,17
107.50000000000011,109.80718462823731,69.77806451612898,1,2,805,18
107.53684210526325,109.87635756056811,70.81548387096773,1,2,806,19
107.64736842105283,109.83480924533558,69.25161290322585,1,2,807,16
107.52631578947387,109.83052074631026,69.13032258064514,1,2,808,18
107.59473684210545,109.90593149540518,70.1793548387097,1,1,809,17
107.58947368421062,109.84188248398779,69.87419354838713,1,1,810,16
107.57894736842134,109.83263714842661,69.05612903225806,1,2,811,18
107.63157894736867,109.83564466722362,69.8464516129033,1,2,812,17
107.61052631578958,109.83319409635206,70.18129032258058,1,2,813,16
107.4263157894739,109.88476747424119,69.77870967741941,1,2,814,19
107.5315789473686,109.83102199944308,69.54064516129036,1,2,815,17
107.74736842105288,109.84399888610416,68.4993548387096,1,2,816,18
107.73684210526342,109.83909774436091,68.76774193548376,1,2,817,16
107.59473684210545,109.87919799498749,69.3748387096774,1,2,818,17
107.61052631578968,109.85291005291008,69.09161290322574,1,2,819,18
107.5736842105265,109.83558897243111,70.12000000000002,1,2,820,17
107.52105263157917,109.84862155388473,69.72903225806444,1,2,821,18
107.58421052631597,109.80774157616268,68.06838709677417,1,2,822,18
107.55263157894751,109.87290448343084,69.36064516129039,1,2,823,18
107.4789473684212,109.80640490114178,69.62774193548378,1,2,824,20
107.61052631578963,109.8808688387636,69.52967741935494,1,2,825,17
107.50000000000023,109.78830409356729,67.9909677419353,1,2,826,18
107.55263157894741,109.80874408242838,68.91548387096763,1,2,827,17
107.61052631578971,109.82678919521025,68.96387096774187,1,2,828,18
107.56842105263182,109.8608187134503,69.08580645161285,1,2,829,16
107.61578947368443,109.86722361459205,69.25806451612888,1,1,830,18
107.67368421052653,109.86828181565028,68.42903225806454,1,2,831,18
107.65263157894746,109.84177109440273,69.43612903225811,1,1,832,16
107.50000000000013,109.823336118073,69.89935483870966,1,2,833,17
107.6210526315791,109.88688387635757,69.8212903225807,1,2,834,17
107.6315789473686,109.89534948482319,70.01096774193557,1,2,835,17
107.62105263157918,109.83018657755503,68.54903225806453,1,2,836,18
107.54736842105282,109.81169590643277,68.92064516129042,1,2,837,19
107.55789473684237,109.86633249791146,69.10451612903219,1,1,838,17
107.49473684210531,109.81052631578953,70.05419354838698,1,1,839,17
107.5263157894739,109.81876914508494,69.45870967741928,1,2,840,18
107.58947368421065,109.85430242272353,69.18193548387084,1,1,841,16
107.53157894736862,109.8582010582011,69.55741935483873,1,1,842,17
107.61052631578963,109.85870231133391,70.15999999999998,1,2,843,16
107.55263157894764,109.83063213589529,68.42387096774192,1,2,844,17
107.6526315789475,109.85084934558621,70.12000000000006,1,2,845,17
107.61578947368444,109.83085491506547,69.69741935483864,1,2,846,17
107.66315789473714,109.91473127262601,70.48645161290317,1,1,847,17
107.5315789473687,109.83720412141466,68.31354838709679,1,2,848,20
107.56315789473702,109.83375104427739,69.3483870967741,1,2,849,17
107.62631578947384,109.85402394876083,70.11354838709671,1,2,850,18
107.58947368421076,109.86922862712336,69.60580645161288,1,2,851,18
107.57368421052658,109.8223336118073,68.04516129032257,1,2,852,18
107.5105263157896,109.82600946811478,69.89483870967727,1,2,853,17
107.63684210526333,109.8683375104428,69.61870967741943,1,2,854,15
107.66315789473698,109.84967975494295,69.25225806451604,1,1,855,16
107.63684210526331,109.8541353383459,69.33096774193545,1,2,856,17
107.5526315789476,109.8353104984684,70.10645161290327,1,2,857,18
107.50000000000017,109.86961849067114,70.03870967741928,1,1,858,17
107.66315789473701,109.84427736006688,68.95806451612893,1,1,859,16
107.65263157894766,109.84923419660261,68.64967741935476,1,2,860,16
107.47368421052644,109.82617655249237,69.70387096774188,1,2,861,18
107.55789473684223,109.87880813143977,69.34774193548402,1,2,862,18
107.68421052631605,109.85524923419662,68.43096774193548,1,2,863,17
107.51578947368442,109.80556947925369,69.14516129032263,1,2,864,17
107.47368421052661,109.81604010025062,68.34967741935493,1,2,865,19
107.605263157895,109.85458089668616,68.98838709677425,1,2,866,18
107.53684210526336,109.80612642717908,69.51806451612902,1,2,867,15
107.59473684210549,109.87357282094126,69.74516129032254,1,2,868,17
107.64736842105289,109.84778613199668,68.84129032258065,1,2,869,18
